Time resolution is 1 ps
Time = 5010000 | data_in = c9f7 | data_out = a220 | rst = 0
Time = 5020000 | data_in = f573 | data_out = a220 | rst = 0
Time = 5030000 | data_in = f573 | data_out = 952e | rst = 0
Time = 5040000 | data_in = e616 | data_out = 952e | rst = 0
Time = 5050000 | data_in = e616 | data_out = 91ef | rst = 0
Time = 5060000 | data_in = b25e | data_out = 91ef | rst = 0
Time = 5070000 | data_in = b25e | data_out = 9e57 | rst = 0
Time = 5080000 | data_in = a312 | data_out = 9e57 | rst = 0
Time = 5090000 | data_in = a312 | data_out = aace | rst = 0
Time = 5100000 | data_in = ceb0 | data_out = aace | rst = 0
Time = 5110000 | data_in = ceb0 | data_out = a7be | rst = 0
Time = 5120000 | data_in = fa56 | data_out = a7be | rst = 0
Time = 5130000 | data_in = fa56 | data_out = 9b1c | rst = 0
Time = 5140000 | data_in = eb22 | data_out = 9b1c | rst = 0
Time = 5150000 | data_in = eb22 | data_out = 982a | rst = 0
Time = 5160000 | data_in = b791 | data_out = 982a | rst = 0
Time = 5170000 | data_in = b791 | data_out = a4df | rst = 0
Time = 5180000 | data_in = a86c | data_out = a4df | rst = 0
Time = 5190000 | data_in = a86c | data_out = b1a2 | rst = 0
Time = 5200000 | data_in = d430 | data_out = b1a2 | rst = 0
Time = 5210000 | data_in = d430 | data_out = aedc | rst = 0
Time = 5220000 | data_in = fffc | data_out = aedc | rst = 0
Time = 5230000 | data_in = fffc | data_out = a283 | rst = 0
Time = 5240000 | data_in = f0ec | data_out = a283 | rst = 0
Time = 5250000 | data_in = f0ec | data_out = 9fda | rst = 0
Time = 5260000 | data_in = bd7f | data_out = 9fda | rst = 0
Time = 5270000 | data_in = bd7f | data_out = acd6 | rst = 0
Time = 5280000 | data_in = ae7c | data_out = acd6 | rst = 0
Time = 5290000 | data_in = ae7c | data_out = b9df | rst = 0
Time = 5300000 | data_in = da62 | data_out = b9df | rst = 0
Time = 5310000 | data_in = da62 | data_out = b75e | rst = 0
Time = 5320000 | data_in = 064d | data_out = b75e | rst = 0
Time = 5330000 | data_in = 064d | data_out = ab48 | rst = 0
Time = 5340000 | data_in = f75d | data_out = ab48 | rst = 0
Time = 5350000 | data_in = f75d | data_out = a8e1 | rst = 0
Time = 5360000 | data_in = c40e | data_out = a8e1 | rst = 0
Time = 5370000 | data_in = c40e | data_out = b61d | rst = 0
Time = 5380000 | data_in = b529 | data_out = b61d | rst = 0
Time = 5390000 | data_in = b529 | data_out = c365 | rst = 0
Time = 5400000 | data_in = e12b | data_out = c365 | rst = 0
Time = 5410000 | data_in = e12b | data_out = c122 | rst = 0
Time = 5420000 | data_in = 0d32 | data_out = c122 | rst = 0
Time = 5430000 | data_in = 0d32 | data_out = b548 | rst = 0
Time = 5440000 | data_in = fe5b | data_out = b548 | rst = 0
Time = 5450000 | data_in = fe5b | data_out = b31a | rst = 0
Time = 5460000 | data_in = cb26 | data_out = b31a | rst = 0
Time = 5470000 | data_in = cb26 | data_out = c08f | rst = 0
Time = 5480000 | data_in = bc58 | data_out = c08f | rst = 0
Time = 5490000 | data_in = bc58 | data_out = ce0d | rst = 0
Time = 5500000 | data_in = e871 | data_out = ce0d | rst = 0
Time = 5510000 | data_in = e871 | data_out = cbff | rst = 0
Time = 5520000 | data_in = 148d | data_out = cbff | rst = 0
Time = 5530000 | data_in = 148d | data_out = c058 | rst = 0
Time = 5540000 | data_in = 05cb | data_out = c058 | rst = 0
Time = 5550000 | data_in = 05cb | data_out = be5c | rst = 0
Time = 5560000 | data_in = d2a8 | data_out = be5c | rst = 0
Time = 5570000 | data_in = d2a8 | data_out = cc00 | rst = 0
Time = 5580000 | data_in = c3ec | data_out = cc00 | rst = 0
Time = 5590000 | data_in = c3ec | data_out = d9ad | rst = 0
Time = 5600000 | data_in = f015 | data_out = d9ad | rst = 0
Time = 5610000 | data_in = f015 | data_out = d7cb | rst = 0
Time = 5620000 | data_in = 1c41 | data_out = d7cb | rst = 0
Time = 5630000 | data_in = 1c41 | data_out = cc4d | rst = 0
Time = 5640000 | data_in = 0d8d | data_out = cc4d | rst = 0
Time = 5650000 | data_in = 0d8d | data_out = ca7a | rst = 0
Time = 5660000 | data_in = da77 | data_out = ca7a | rst = 0
Time = 5670000 | data_in = da77 | data_out = d844 | rst = 0
Time = 5680000 | data_in = cbc7 | data_out = d844 | rst = 0
Time = 5690000 | data_in = cbc7 | data_out = e615 | rst = 0
Time = 5700000 | data_in = f7fb | data_out = e615 | rst = 0
Time = 5710000 | data_in = f7fb | data_out = e454 | rst = 0
Time = 5720000 | data_in = 242f | data_out = e454 | rst = 0
Time = 5730000 | data_in = 242f | data_out = d8f7 | rst = 0
Time = 5740000 | data_in = 1583 | data_out = d8f7 | rst = 0
Time = 5750000 | data_in = 1583 | data_out = d742 | rst = 0
Time = 5760000 | data_in = e274 | data_out = d742 | rst = 0
Time = 5770000 | data_in = e274 | data_out = e528 | rst = 0
Time = 5780000 | data_in = d3c9 | data_out = e528 | rst = 0
Time = 5790000 | data_in = d3c9 | data_out = f312 | rst = 0
Time = 5800000 | data_in = 0000 | data_out = f312 | rst = 0
Time = 5810000 | data_in = 0000 | data_out = f16a | rst = 0
Time = 5820000 | data_in = 2c37 | data_out = f16a | rst = 0
Time = 5830000 | data_in = 2c37 | data_out = e623 | rst = 0
Time = 5840000 | data_in = 1d8c | data_out = e623 | rst = 0
Time = 5850000 | data_in = 1d8c | data_out = e481 | rst = 0
Time = 5860000 | data_in = ea7d | data_out = e481 | rst = 0
Time = 5870000 | data_in = ea7d | data_out = f279 | rst = 0
Time = 5880000 | data_in = dbd1 | data_out = f279 | rst = 0
Time = 5890000 | data_in = dbd1 | data_out = 0072 | rst = 0
Time = 5900000 | data_in = 0805 | data_out = 0072 | rst = 0
Time = 5910000 | data_in = 0805 | data_out = fed7 | rst = 0
Time = 5920000 | data_in = 3439 | data_out = fed7 | rst = 0
Time = 5930000 | data_in = 3439 | data_out = f39b | rst = 0
Time = 5940000 | data_in = 2589 | data_out = f39b | rst = 0
Time = 5950000 | data_in = 2589 | data_out = f202 | rst = 0
Time = 5960000 | data_in = f273 | data_out = f202 | rst = 0
Time = 5970000 | data_in = f273 | data_out = 0000 | rst = 0
Time = 5980000 | data_in = e3bf | data_out = 0000 | rst = 0
Time = 5990000 | data_in = e3bf | data_out = 0dfe | rst = 0
Time = 6000000 | data_in = 0feb | data_out = 0dfe | rst = 0
Time = 6010000 | data_in = 0feb | data_out = 0c64 | rst = 0
Time = 6020000 | data_in = 3c14 | data_out = 0c64 | rst = 0
Time = 6030000 | data_in = 3c14 | data_out = 0128 | rst = 0
Time = 6040000 | data_in = 2d58 | data_out = 0128 | rst = 0
Time = 6050000 | data_in = 2d58 | data_out = ff8d | rst = 0
Time = 6060000 | data_in = fa35 | data_out = ff8d | rst = 0
Time = 6070000 | data_in = fa35 | data_out = 0d87 | rst = 0
Time = 6080000 | data_in = eb73 | data_out = 0d87 | rst = 0
Time = 6090000 | data_in = eb73 | data_out = 1b7e | rst = 0
Time = 6100000 | data_in = 178f | data_out = 1b7e | rst = 0
Time = 6110000 | data_in = 178f | data_out = 19dc | rst = 0
Time = 6120000 | data_in = 43a8 | data_out = 19dc | rst = 0
Time = 6130000 | data_in = 43a8 | data_out = 0e95 | rst = 0
Time = 6140000 | data_in = 34da | data_out = 0e95 | rst = 0
Time = 6150000 | data_in = 34da | data_out = 0ced | rst = 0
Time = 6160000 | data_in = 01a5 | data_out = 0ced | rst = 0
Time = 6170000 | data_in = 01a5 | data_out = 1ad7 | rst = 0
Time = 6180000 | data_in = f2ce | data_out = 1ad7 | rst = 0
Time = 6190000 | data_in = f2ce | data_out = 28be | rst = 0
Time = 6200000 | data_in = 1ed5 | data_out = 28be | rst = 0
Time = 6210000 | data_in = 1ed5 | data_out = 2708 | rst = 0
Time = 6220000 | data_in = 4ad7 | data_out = 2708 | rst = 0
Time = 6230000 | data_in = 4ad7 | data_out = 1bab | rst = 0
Time = 6240000 | data_in = 3bf2 | data_out = 1bab | rst = 0
Time = 6250000 | data_in = 3bf2 | data_out = 19ea | rst = 0
Time = 6260000 | data_in = 08a3 | data_out = 19ea | rst = 0
Time = 6270000 | data_in = 08a3 | data_out = 27bb | rst = 0
Time = 6280000 | data_in = f9b3 | data_out = 27bb | rst = 0
Time = 6290000 | data_in = f9b3 | data_out = 3585 | rst = 0
Time = 6300000 | data_in = 259e | data_out = 3585 | rst = 0
Time = 6310000 | data_in = 259e | data_out = 33b2 | rst = 0
Time = 6320000 | data_in = 5184 | data_out = 33b2 | rst = 0
Time = 6330000 | data_in = 5184 | data_out = 2835 | rst = 0
Time = 6340000 | data_in = 4281 | data_out = 2835 | rst = 0
Time = 6350000 | data_in = 4281 | data_out = 2652 | rst = 0
Time = 6360000 | data_in = 0f14 | data_out = 2652 | rst = 0
Time = 6370000 | data_in = 0f14 | data_out = 33ff | rst = 0
Time = 6380000 | data_in = 0004 | data_out = 33ff | rst = 0
Time = 6390000 | data_in = 0004 | data_out = 41a3 | rst = 0
Time = 6400000 | data_in = 2bd0 | data_out = 41a3 | rst = 0
Time = 6410000 | data_in = 2bd0 | data_out = 3fa7 | rst = 0
Time = 6420000 | data_in = 5794 | data_out = 3fa7 | rst = 0
Time = 6430000 | data_in = 5794 | data_out = 3400 | rst = 0
Time = 6440000 | data_in = 486f | data_out = 3400 | rst = 0
Time = 6450000 | data_in = 486f | data_out = 31f2 | rst = 0
Time = 6460000 | data_in = 14de | data_out = 31f2 | rst = 0
Time = 6470000 | data_in = 14de | data_out = 3f70 | rst = 0
Time = 6480000 | data_in = 05aa | data_out = 3f70 | rst = 0
Time = 6490000 | data_in = 05aa | data_out = 4ce5 | rst = 0
Time = 6500000 | data_in = 3150 | data_out = 4ce5 | rst = 0
Time = 6510000 | data_in = 3150 | data_out = 4ab8 | rst = 0
Time = 6520000 | data_in = 5cee | data_out = 4ab8 | rst = 0
Time = 6530000 | data_in = 5cee | data_out = 3edd | rst = 0
Time = 6540000 | data_in = 4da2 | data_out = 3edd | rst = 0
Time = 6550000 | data_in = 4da2 | data_out = 3c9a | rst = 0
Time = 6560000 | data_in = 19ea | data_out = 3c9a | rst = 0
Time = 6570000 | data_in = 19ea | data_out = 49e2 | rst = 0
Time = 6580000 | data_in = 0a8d | data_out = 49e2 | rst = 0
Time = 6590000 | data_in = 0a8d | data_out = 571e | rst = 0
Time = 6600000 | data_in = 3609 | data_out = 571e | rst = 0
Time = 6610000 | data_in = 3609 | data_out = 54b7 | rst = 0
Time = 6620000 | data_in = 617d | data_out = 54b7 | rst = 0
Time = 6630000 | data_in = 617d | data_out = 48a1 | rst = 0
Time = 6640000 | data_in = 5206 | data_out = 48a1 | rst = 0
Time = 6650000 | data_in = 5206 | data_out = 4620 | rst = 0
Time = 6660000 | data_in = 1e22 | data_out = 4620 | rst = 0
Time = 6670000 | data_in = 1e22 | data_out = 5329 | rst = 0
Time = 6680000 | data_in = 0e99 | data_out = 5329 | rst = 0
Time = 6690000 | data_in = 0e99 | data_out = 6025 | rst = 0
Time = 6700000 | data_in = 39e9 | data_out = 6025 | rst = 0
Time = 6710000 | data_in = 39e9 | data_out = 5d7c | rst = 0
Time = 6720000 | data_in = 652f | data_out = 5d7c | rst = 0
Time = 6730000 | data_in = 652f | data_out = 5123 | rst = 0
Time = 6740000 | data_in = 558a | data_out = 5123 | rst = 0
Time = 6750000 | data_in = 558a | data_out = 4e5d | rst = 0
Time = 6760000 | data_in = 2177 | data_out = 4e5d | rst = 0
Time = 6770000 | data_in = 2177 | data_out = 5b20 | rst = 0
Time = 6780000 | data_in = 11be | data_out = 5b20 | rst = 0
Time = 6790000 | data_in = 11be | data_out = 67d5 | rst = 0
Time = 6800000 | data_in = 3cde | data_out = 67d5 | rst = 0
Time = 6810000 | data_in = 3cde | data_out = 64e4 | rst = 0
Time = 6820000 | data_in = 67f4 | data_out = 64e4 | rst = 0
Time = 6830000 | data_in = 67f4 | data_out = 5841 | rst = 0
Time = 6840000 | data_in = 581e | data_out = 5841 | rst = 0
Time = 6850000 | data_in = 581e | data_out = 5531 | rst = 0
Time = 6860000 | data_in = 23da | data_out = 5531 | rst = 0
Time = 6870000 | data_in = 23da | data_out = 61a9 | rst = 0
Time = 6880000 | data_in = 13f0 | data_out = 61a9 | rst = 0
Time = 6890000 | data_in = 13f0 | data_out = 6e10 | rst = 0
Time = 6900000 | data_in = 3ede | data_out = 6e10 | rst = 0
Time = 6910000 | data_in = 3ede | data_out = 6ad1 | rst = 0
Time = 6920000 | data_in = 69c1 | data_out = 6ad1 | rst = 0
Time = 6930000 | data_in = 69c1 | data_out = 5ddf | rst = 0
Time = 6940000 | data_in = 59b9 | data_out = 5ddf | rst = 0
Time = 6950000 | data_in = 59b9 | data_out = 5a7f | rst = 0
Time = 6960000 | data_in = 2542 | data_out = 5a7f | rst = 0
Time = 6970000 | data_in = 2542 | data_out = 66a6 | rst = 0
Time = 6980000 | data_in = 1525 | data_out = 66a6 | rst = 0
Time = 6990000 | data_in = 1525 | data_out = 72bc | rst = 0
Time = 7000000 | data_in = 3fe0 | data_out = 72bc | rst = 0
Time = 7010000 | data_in = 3fe0 | data_out = 6f2a | rst = 0
Time = 7020000 | data_in = 6a90 | data_out = 6f2a | rst = 0
Time = 7030000 | data_in = 6a90 | data_out = 61e5 | rst = 0
Time = 7040000 | data_in = 5a54 | data_out = 61e5 | rst = 0
Time = 7050000 | data_in = 5a54 | data_out = 5e32 | rst = 0
Time = 7060000 | data_in = 25aa | data_out = 5e32 | rst = 0
Time = 7070000 | data_in = 25aa | data_out = 6a05 | rst = 0
Time = 7080000 | data_in = 1559 | data_out = 6a05 | rst = 0
Time = 7090000 | data_in = 1559 | data_out = 75c6 | rst = 0
Time = 7100000 | data_in = 3fe0 | data_out = 75c6 | rst = 0
Time = 7110000 | data_in = 3fe0 | data_out = 71df | rst = 0
Time = 7120000 | data_in = 6a5c | data_out = 71df | rst = 0
Time = 7130000 | data_in = 6a5c | data_out = 6445 | rst = 0
Time = 7140000 | data_in = 59ed | data_out = 6445 | rst = 0
Time = 7150000 | data_in = 59ed | data_out = 603b | rst = 0
Time = 7160000 | data_in = 250f | data_out = 603b | rst = 0
Time = 7170000 | data_in = 250f | data_out = 6bb8 | rst = 0
Time = 7180000 | data_in = 148a | data_out = 6bb8 | rst = 0
Time = 7190000 | data_in = 148a | data_out = 7723 | rst = 0
Time = 7200000 | data_in = 3ede | data_out = 7723 | rst = 0
Time = 7210000 | data_in = 3ede | data_out = 72e5 | rst = 0
Time = 7220000 | data_in = 6927 | data_out = 72e5 | rst = 0
Time = 7230000 | data_in = 6927 | data_out = 64f4 | rst = 0
Time = 7240000 | data_in = 5884 | data_out = 64f4 | rst = 0
Time = 7250000 | data_in = 5884 | data_out = 6093 | rst = 0
Time = 7260000 | data_in = 2374 | data_out = 6093 | rst = 0
Time = 7270000 | data_in = 2374 | data_out = 6bb8 | rst = 0
Time = 7280000 | data_in = 12bd | data_out = 6bb8 | rst = 0
Time = 7290000 | data_in = 12bd | data_out = 76cb | rst = 0
Time = 7300000 | data_in = 3cde | data_out = 76cb | rst = 0
Time = 7310000 | data_in = 3cde | data_out = 7237 | rst = 0
Time = 7320000 | data_in = 66f5 | data_out = 7237 | rst = 0
Time = 7330000 | data_in = 66f5 | data_out = 63ee | rst = 0
Time = 7340000 | data_in = 5621 | data_out = 63ee | rst = 0
Time = 7350000 | data_in = 5621 | data_out = 5f37 | rst = 0
Time = 7360000 | data_in = 20df | data_out = 5f37 | rst = 0
Time = 7370000 | data_in = 20df | data_out = 6a05 | rst = 0
Time = 7380000 | data_in = 0ff8 | data_out = 6a05 | rst = 0
Time = 7390000 | data_in = 0ff8 | data_out = 74c2 | rst = 0
Time = 7400000 | data_in = 39e9 | data_out = 74c2 | rst = 0
Time = 7410000 | data_in = 39e9 | data_out = 6fd7 | rst = 0
Time = 7420000 | data_in = 63d0 | data_out = 6fd7 | rst = 0
Time = 7430000 | data_in = 63d0 | data_out = 6139 | rst = 0
Time = 7440000 | data_in = 52cd | data_out = 6139 | rst = 0
Time = 7450000 | data_in = 52cd | data_out = 5c2c | rst = 0
Time = 7460000 | data_in = 1d5c | data_out = 5c2c | rst = 0
Time = 7470000 | data_in = 1d5c | data_out = 66a6 | rst = 0
Time = 7480000 | data_in = 0c46 | data_out = 66a6 | rst = 0
Time = 7490000 | data_in = 0c46 | data_out = 710e | rst = 0
Time = 7500000 | data_in = 3609 | data_out = 710e | rst = 0
Time = 7510000 | data_in = 3609 | data_out = 6bd0 | rst = 0
Time = 7520000 | data_in = 5fc4 | data_out = 6bd0 | rst = 0
Time = 7530000 | data_in = 5fc4 | data_out = 5cdf | rst = 0
Time = 7540000 | data_in = 4e94 | data_out = 5cdf | rst = 0
Time = 7550000 | data_in = 4e94 | data_out = 5780 | rst = 0
Time = 7560000 | data_in = 18f8 | data_out = 5780 | rst = 0
Time = 7570000 | data_in = 18f8 | data_out = 61a9 | rst = 0
Time = 7580000 | data_in = 07b7 | data_out = 61a9 | rst = 0
Time = 7590000 | data_in = 07b7 | data_out = 6bc1 | rst = 0
Time = 7600000 | data_in = 3150 | data_out = 6bc1 | rst = 0
Time = 7610000 | data_in = 3150 | data_out = 6633 | rst = 0
Time = 7620000 | data_in = 5ae1 | data_out = 6633 | rst = 0
Time = 7630000 | data_in = 5ae1 | data_out = 56f2 | rst = 0
Time = 7640000 | data_in = 4989 | data_out = 56f2 | rst = 0
Time = 7650000 | data_in = 4989 | data_out = 5145 | rst = 0
Time = 7660000 | data_in = 13c4 | data_out = 5145 | rst = 0
Time = 7670000 | data_in = 13c4 | data_out = 5b21 | rst = 0
Time = 7680000 | data_in = 025d | data_out = 5b21 | rst = 0
Time = 7690000 | data_in = 025d | data_out = 64ed | rst = 0
Time = 7700000 | data_in = 2bd0 | data_out = 64ed | rst = 0
Time = 7710000 | data_in = 2bd0 | data_out = 5f14 | rst = 0
Time = 7720000 | data_in = 553b | data_out = 5f14 | rst = 0
Time = 7730000 | data_in = 553b | data_out = 4f8b | rst = 0
Time = 7740000 | data_in = 43bf | data_out = 4f8b | rst = 0
Time = 7750000 | data_in = 43bf | data_out = 4995 | rst = 0
Time = 7760000 | data_in = 0dd7 | data_out = 4995 | rst = 0
Time = 7770000 | data_in = 0dd7 | data_out = 5329 | rst = 0
Time = 7780000 | data_in = fc4d | data_out = 5329 | rst = 0
Time = 7790000 | data_in = fc4d | data_out = 5cb0 | rst = 0
Time = 7800000 | data_in = 259e | data_out = 5cb0 | rst = 0
Time = 7810000 | data_in = 259e | data_out = 5692 | rst = 0
Time = 7820000 | data_in = 4eea | data_out = 5692 | rst = 0
Time = 7830000 | data_in = 4eea | data_out = 46c5 | rst = 0
Time = 7840000 | data_in = 3d4d | data_out = 46c5 | rst = 0
Time = 7850000 | data_in = 3d4d | data_out = 408e | rst = 0
Time = 7860000 | data_in = 0747 | data_out = 408e | rst = 0
Time = 7870000 | data_in = 0747 | data_out = 49e2 | rst = 0
Time = 7880000 | data_in = f5a0 | data_out = 49e2 | rst = 0
Time = 7890000 | data_in = f5a0 | data_out = 532a | rst = 0
Time = 7900000 | data_in = 1ed5 | data_out = 532a | rst = 0
Time = 7910000 | data_in = 1ed5 | data_out = 4ccf | rst = 0
Time = 7920000 | data_in = 4805 | data_out = 4ccf | rst = 0
Time = 7930000 | data_in = 4805 | data_out = 3cc6 | rst = 0
Time = 7940000 | data_in = 364f | data_out = 3cc6 | rst = 0
Time = 7950000 | data_in = 364f | data_out = 3655 | rst = 0
Time = 7960000 | data_in = 0030 | data_out = 3655 | rst = 0
Time = 7970000 | data_in = 0030 | data_out = 3f70 | rst = 0
Time = 7980000 | data_in = ee71 | data_out = 3f70 | rst = 0
Time = 7990000 | data_in = ee71 | data_out = 4881 | rst = 0
Time = 8000000 | data_in = 178f | data_out = 4881 | rst = 0
Time = 8010000 | data_in = 178f | data_out = 41f1 | rst = 0
Time = 8020000 | data_in = 40aa | data_out = 41f1 | rst = 0
Time = 8030000 | data_in = 40aa | data_out = 31b5 | rst = 0
Time = 8040000 | data_in = 2ee0 | data_out = 31b5 | rst = 0
Time = 8050000 | data_in = 2ee0 | data_out = 2b13 | rst = 0
Time = 8060000 | data_in = f8ae | data_out = 2b13 | rst = 0
Time = 8070000 | data_in = f8ae | data_out = 33ff | rst = 0
Time = 8080000 | data_in = e6dd | data_out = 33ff | rst = 0
Time = 8090000 | data_in = e6dd | data_out = 3ce2 | rst = 0
Time = 8100000 | data_in = 0feb | data_out = 3ce2 | rst = 0
Time = 8110000 | data_in = 0feb | data_out = 3626 | rst = 0
Time = 8120000 | data_in = 38f6 | data_out = 3626 | rst = 0
Time = 8130000 | data_in = 38f6 | data_out = 25c0 | rst = 0
Time = 8140000 | data_in = 271d | data_out = 25c0 | rst = 0
Time = 8150000 | data_in = 271d | data_out = 1ef6 | rst = 0
Time = 8160000 | data_in = f0de | data_out = 1ef6 | rst = 0
Time = 8170000 | data_in = f0de | data_out = 27bb | rst = 0
Time = 8180000 | data_in = df02 | data_out = 27bb | rst = 0
Time = 8190000 | data_in = df02 | data_out = 307a | rst = 0
Time = 8200000 | data_in = 0805 | data_out = 307a | rst = 0
Time = 8210000 | data_in = 0805 | data_out = 299d | rst = 0
Time = 8220000 | data_in = 3108 | data_out = 299d | rst = 0
Time = 8230000 | data_in = 3108 | data_out = 1917 | rst = 0
Time = 8240000 | data_in = 1f27 | data_out = 1917 | rst = 0
Time = 8250000 | data_in = 1f27 | data_out = 122e | rst = 0
Time = 8260000 | data_in = e8e2 | data_out = 122e | rst = 0
Time = 8270000 | data_in = e8e2 | data_out = 1ad7 | rst = 0
Time = 8280000 | data_in = d700 | data_out = 1ad7 | rst = 0
Time = 8290000 | data_in = d700 | data_out = 237c | rst = 0
Time = 8300000 | data_in = 0000 | data_out = 237c | rst = 0
Time = 8310000 | data_in = 0000 | data_out = 1c86 | rst = 0
Time = 8320000 | data_in = 2900 | data_out = 1c86 | rst = 0
Time = 8330000 | data_in = 2900 | data_out = 0beb | rst = 0
Time = 8340000 | data_in = 171e | data_out = 0beb | rst = 0
Time = 8350000 | data_in = 171e | data_out = 04ee | rst = 0
Time = 8360000 | data_in = e0d9 | data_out = 04ee | rst = 0
Time = 8370000 | data_in = e0d9 | data_out = 0d86 | rst = 0
Time = 8380000 | data_in = cef8 | data_out = 0d86 | rst = 0
Time = 8390000 | data_in = cef8 | data_out = 161c | rst = 0
Time = 8400000 | data_in = f7fb | data_out = 161c | rst = 0
Time = 8410000 | data_in = f7fb | data_out = 0f19 | rst = 0
Time = 8420000 | data_in = 20fe | data_out = 0f19 | rst = 0
Time = 8430000 | data_in = 20fe | data_out = fe73 | rst = 0
Time = 8440000 | data_in = 0f22 | data_out = fe73 | rst = 0
Time = 8450000 | data_in = 0f22 | data_out = f76e | rst = 0
Time = 8460000 | data_in = d8e3 | data_out = f76e | rst = 0
Time = 8470000 | data_in = d8e3 | data_out = 0000 | rst = 0
Time = 8480000 | data_in = c70a | data_out = 0000 | rst = 0
Time = 8490000 | data_in = c70a | data_out = 0891 | rst = 0
Time = 8500000 | data_in = f015 | data_out = 0891 | rst = 0
Time = 8510000 | data_in = f015 | data_out = 018c | rst = 0
Time = 8520000 | data_in = 1923 | data_out = 018c | rst = 0
Time = 8530000 | data_in = 1923 | data_out = f0e6 | rst = 0
Time = 8540000 | data_in = 0752 | data_out = f0e6 | rst = 0
Time = 8550000 | data_in = 0752 | data_out = e9e3 | rst = 0
Time = 8560000 | data_in = d120 | data_out = e9e3 | rst = 0
Time = 8570000 | data_in = d120 | data_out = f279 | rst = 0
Time = 8580000 | data_in = bf56 | data_out = f279 | rst = 0
Time = 8590000 | data_in = bf56 | data_out = fb11 | rst = 0
Time = 8600000 | data_in = e871 | data_out = fb11 | rst = 0
Time = 8610000 | data_in = e871 | data_out = f415 | rst = 0
Time = 8620000 | data_in = 118f | data_out = f415 | rst = 0
Time = 8630000 | data_in = 118f | data_out = e379 | rst = 0
Time = 8640000 | data_in = ffd0 | data_out = e379 | rst = 0
Time = 8650000 | data_in = ffd0 | data_out = dc83 | rst = 0
Time = 8660000 | data_in = c9b1 | data_out = dc83 | rst = 0
Time = 8670000 | data_in = c9b1 | data_out = e528 | rst = 0
Time = 8680000 | data_in = b7fb | data_out = e528 | rst = 0
Time = 8690000 | data_in = b7fb | data_out = edd1 | rst = 0
Time = 8700000 | data_in = e12b | data_out = edd1 | rst = 0
Time = 8710000 | data_in = e12b | data_out = e6e8 | rst = 0
Time = 8720000 | data_in = 0a60 | data_out = e6e8 | rst = 0
Time = 8730000 | data_in = 0a60 | data_out = d663 | rst = 0
Time = 8740000 | data_in = f8b9 | data_out = d663 | rst = 0
Time = 8750000 | data_in = f8b9 | data_out = cf85 | rst = 0
Time = 8760000 | data_in = c2b3 | data_out = cf85 | rst = 0
Time = 8770000 | data_in = c2b3 | data_out = d844 | rst = 0
Time = 8780000 | data_in = b116 | data_out = d844 | rst = 0
Time = 8790000 | data_in = b116 | data_out = e109 | rst = 0
Time = 8800000 | data_in = da62 | data_out = e109 | rst = 0
Time = 8810000 | data_in = da62 | data_out = da3f | rst = 0
Time = 8820000 | data_in = 03b3 | data_out = da3f | rst = 0
Time = 8830000 | data_in = 03b3 | data_out = c9d9 | rst = 0
Time = 8840000 | data_in = f229 | data_out = c9d9 | rst = 0
Time = 8850000 | data_in = f229 | data_out = c31d | rst = 0
Time = 8860000 | data_in = bc41 | data_out = c31d | rst = 0
Time = 8870000 | data_in = bc41 | data_out = cc01 | rst = 0
Time = 8880000 | data_in = aac5 | data_out = cc01 | rst = 0
Time = 8890000 | data_in = aac5 | data_out = d4ec | rst = 0
Time = 8900000 | data_in = d430 | data_out = d4ec | rst = 0
Time = 8910000 | data_in = d430 | data_out = ce4a | rst = 0
Time = 8920000 | data_in = fda3 | data_out = ce4a | rst = 0
Time = 8930000 | data_in = fda3 | data_out = be0e | rst = 0
Time = 8940000 | data_in = ec3c | data_out = be0e | rst = 0
Time = 8950000 | data_in = ec3c | data_out = b77e | rst = 0
Time = 8960000 | data_in = b677 | data_out = b77e | rst = 0
Time = 8970000 | data_in = b677 | data_out = c08f | rst = 0
Time = 8980000 | data_in = a51f | data_out = c08f | rst = 0
Time = 8990000 | data_in = a51f | data_out = c9aa | rst = 0
Time = 9000000 | data_in = ceb0 | data_out = c9aa | rst = 0
Time = 9010000 | data_in = ceb0 | data_out = c339 | rst = 0
Time = 9020000 | data_in = f849 | data_out = c339 | rst = 0
Time = 9030000 | data_in = f849 | data_out = b330 | rst = 0
Time = 9040000 | data_in = e708 | data_out = b330 | rst = 0
Time = 9050000 | data_in = e708 | data_out = acd5 | rst = 0
Time = 9060000 | data_in = b16c | data_out = acd5 | rst = 0
Time = 9070000 | data_in = b16c | data_out = b61d | rst = 0
Time = 9080000 | data_in = a03c | data_out = b61d | rst = 0
Time = 9090000 | data_in = a03c | data_out = bf71 | rst = 0
Time = 9100000 | data_in = c9f7 | data_out = bf71 | rst = 0
Time = 9110000 | data_in = c9f7 | data_out = b93a | rst = 0
Time = 9120000 | data_in = f3ba | data_out = b93a | rst = 0
Time = 9130000 | data_in = f3ba | data_out = a96d | rst = 0
Time = 9140000 | data_in = e2a4 | data_out = a96d | rst = 0
Time = 9150000 | data_in = e2a4 | data_out = a34f | rst = 0
Time = 9160000 | data_in = ad33 | data_out = a34f | rst = 0
Time = 9170000 | data_in = ad33 | data_out = acd6 | rst = 0
Time = 9180000 | data_in = 9c30 | data_out = acd6 | rst = 0
Time = 9190000 | data_in = 9c30 | data_out = b66a | rst = 0
Time = 9200000 | data_in = c617 | data_out = b66a | rst = 0
Time = 9210000 | data_in = c617 | data_out = b075 | rst = 0
